width,noise,instance_number, greedy_mean,greedy_stdev,pagerank_value,regret_value,global_greedy,optimal_value
100,0.07,31,42.64,0.459334,42.9257,43.2439,43.6865,44.7627
100,0.07,32,42.22,0.62333,42.1153,43.4893,43.2226,44.6314
100,0.07,33,42.98,0.598353,43.0849,44.0799,43.9405,44.905
100,0.07,34,40.8,0.458329,39.3237,41.6877,41.7192,43.2107
100,0.07,35,42.22,0.631856,41.2498,43.4203,43.3977,44.4266
100,0.07,36,40.9,0.48726,39.8948,41.8234,42.1818,43.2476
100,0.07,37,41.36,0.588464,40.7307,42.2892,42.5868,43.892
100,0.07,38,41.08,0.706331,39.3053,42.2374,42.2647,43.8762
100,0.07,39,42.06,0.638377,40.8031,42.7023,43.4145,44.3722
100,0.07,40,43.5,0.534091,43.8707,44.6233,44.2555,45.2525
100,0.07,41,42.34,0.599406,40.6361,43.3928,43.4044,44.7377
100,0.07,42,42.48,0.553954,42.071,43.8721,43.6921,44.6656
100,0.07,43,43,0.454281,41.671,44.0258,44.2257,45.0114
100,0.07,44,43.38,0.589682,43.8412,44.6325,44.1368,45.2368
100,0.07,45,41.86,0.421108,40.9322,42.5857,42.8504,44.1056
100,0.07,46,42.44,0.590111,42.0381,43.564,43.6905,44.7118
100,0.07,47,41.96,0.465746,40.618,42.7376,42.6934,44.1675
100,0.07,48,41.98,0.579051,40.7418,42.4927,42.8903,44.1569
100,0.07,49,41.98,0.5475,41.416,43.2052,42.7889,44.2393
100,0.08,0,42.36,0.651547,41.6755,43.3023,43.8805,44.5733
100,0.08,1,42.76,0.628345,40.6712,43.9966,44.2133,44.8366
100,0.08,2,43.16,0.648831,42.7781,44.2263,44.1436,45.1138
100,0.08,3,43.02,0.608266,41.473,44.0531,43.7517,44.9422
100,0.08,4,42,0.610758,41.1607,42.9818,43.2934,44.4642
100,0.08,5,43,0.498676,41.8392,43.7464,43.9876,44.9169
100,0.08,6,42.78,0.412024,41.5452,43.689,44.1655,44.7895
100,0.08,7,42.84,0.44731,42.8966,43.363,43.821,44.7256
100,0.08,8,42.48,0.545302,42.3203,43.3657,43.2249,44.3534
100,0.08,9,42.08,0.686595,42.0051,43.0016,43.3272,44.4335
100,0.08,10,42.68,0.479397,42.7961,43.3243,43.8985,44.6712
100,0.08,11,42.1,0.65935,40.4952,43.3773,43.4168,44.4934
100,0.08,12,43.02,0.67642,42.4348,43.9004,43.9302,45.0165
100,0.08,13,41.5,0.586732,40.751,42.7037,42.66,44.067
100,0.08,14,41.38,0.569213,39.7222,42.6124,42.1604,43.9083
100,0.08,15,40.86,0.516294,38.9685,40.9728,42.3878,43.383
100,0.08,16,42,0.55231,42.3087,43.2288,43.1195,44.2362
100,0.08,17,42.78,0.444696,42.2655,43.7134,43.3124,44.7253
100,0.08,18,42.46,0.517562,42.6981,43.3172,43.5723,44.4893
100,0.08,19,41.2,0.638892,39.5667,42.3639,42.6027,43.9733
100,0.08,20,42.14,0.653173,41.9727,43.1828,43.3665,44.5309
100,0.08,21,41.42,0.573176,41.3691,42.2376,42.7864,43.9253
100,0.08,22,42.88,0.4636,42.2436,43.3185,43.767,44.7109
100,0.08,23,42.84,0.461693,41.825,43.6245,43.6852,44.9037
100,0.08,24,41,0.637008,40.1494,41.9328,41.9644,43.5827
100,0.08,25,42.56,0.487687,42.3478,43.0348,43.6343,44.4412
100,0.08,26,43.3,0.60965,43.1839,44.5922,44.6903,45.2197
100,0.08,27,42,0.74922,42.3195,43.2903,43.5088,44.4362
100,0.08,28,42.32,0.606701,41.8597,43.3593,43.3583,44.4646
100,0.08,29,42.84,0.43952,43.6289,43.5473,43.7375,44.9946
100,0.08,30,42.66,0.519875,41.295,43.7328,43.7948,44.8613
100,0.08,31,43.2,0.678493,43.2927,44.354,44.3232,45.0519
100,0.08,32,41.06,0.593863,39.8652,42.2306,42.3518,43.6246
100,0.08,33,42.02,0.60962,41.1592,43.0521,42.996,44.3112
100,0.08,34,42.54,0.542698,41.5543,43.3989,43.4915,44.6807
100,0.08,35,43.08,0.648726,42.3567,44.3894,44.3284,45.0453
100,0.08,36,43.68,0.439516,43.9429,44.3141,44.6689,45.2245
100,0.08,37,42.28,0.641481,42.4308,43.1747,43.7229,44.635
100,0.08,38,42.42,0.593489,41.6857,43.4183,43.8842,44.7109
100,0.08,39,41.88,0.499632,41.1179,42.1526,42.9289,44.0509
100,0.08,40,43,0.606122,43.2398,44.0226,44.0951,45.005
100,0.08,41,42.14,0.695312,41.5944,43.405,43.2578,44.5459
100,0.08,42,42.26,0.660362,41.9404,43.3919,43.5105,44.5641
100,0.08,43,43.76,0.40083,43.127,44.5995,44.547,45.2967
100,0.08,44,42.02,0.592703,40.2454,43.1268,43.5123,44.6027
100,0.08,45,42.98,0.618688,43.3772,43.9119,44.1706,44.9722
100,0.08,46,42.18,0.643343,41.8832,43.5533,43.3536,44.7367
100,0.08,47,42.84,0.428343,42.6001,43.9302,43.6906,44.7802
100,0.08,48,40.98,0.523337,41.0365,41.8549,42.0109,43.1639
100,0.08,49,42.3,0.614901,41.6149,43.3647,43.5088,44.3887
100,0.09,0,43.22,0.666761,43.0786,44.5645,44.5653,45.0707
100,0.09,1,42.48,0.540541,41.7069,43.1823,43.6721,44.6197
100,0.09,2,42.16,0.681748,41.5426,43.42,43.5011,44.4661
100,0.09,3,42.16,0.681288,42.7288,43.2321,43.5484,44.2692
100,0.09,4,42.62,0.461686,41.8119,43.1618,43.6268,44.6451
100,0.09,5,42.8,0.447631,42.9503,43.2737,43.8574,44.7592
100,0.09,6,43.02,0.578926,42.3063,43.268,44.0383,44.8854
100,0.09,7,41.02,0.528296,39.2098,41.8418,42.0567,43.5086
100,0.09,8,42.94,0.359267,42.2962,43.6136,43.6021,44.5393
100,0.09,9,42,0.501353,42.921,43.1287,43.2445,44.4732
100,0.09,10,43,0.565065,43.1209,43.9664,43.8926,44.6822
100,0.09,11,42.94,0.51422,42.1579,44.0852,44.3212,44.8971
100,0.09,12,40.94,0.389947,40.5688,41.8197,42.2979,43.2585
100,0.09,13,42.72,0.47061,41.7491,43.3828,43.4612,44.717
100,0.09,14,40.96,0.416701,41.1385,41.6469,41.9219,43.3476
100,0.09,15,42.1,0.654585,41.4888,42.6051,43.2656,44.4688
100,0.09,16,41.06,0.619581,39.7064,42.1985,42.0105,43.8282
100,0.09,17,42.82,0.423432,41.7417,43.4844,43.9599,44.6954
100,0.09,18,41.42,0.556905,41.3385,42.3236,42.3133,43.7465
100,0.09,19,42,0.53412,41.6672,43.2739,42.9486,44.3084
100,0.09,20,42.08,0.677253,40.7697,42.9512,43.3137,44.4195
100,0.09,21,42.98,0.550286,42.9364,44.1052,43.9467,44.8795
100,0.09,22,43,0.461719,42.8764,43.8177,43.8355,44.8574
100,0.09,23,42.4,0.590582,41.8145,43.1744,43.5719,44.4205
100,0.09,24,40.72,0.487956,39.3909,41.8054,41.7435,43.3516
100,0.09,25,42.02,0.663403,41.9681,42.9378,43.1196,44.3016
100,0.09,26,42.14,0.643941,41.1458,42.8462,43.3566,44.3902
100,0.09,27,41.78,0.490119,40.555,42.7826,42.847,44.0065
100,0.09,28,42.3,0.609174,42.7673,42.9572,43.4061,44.2467
100,0.09,29,42,0.584001,41.6036,42.9362,43.1873,44.2911
100,0.09,30,42.06,0.659032,41.9155,43.4092,43.5907,44.4398
100,0.09,31,42.1,0.607861,41.5466,42.9632,43.1488,44.3073
100,0.09,32,42.88,0.46943,42.7386,43.8195,44.2486,44.9361
100,0.09,33,42.9,0.396001,42.0602,43.6494,43.8642,44.7643
100,0.09,34,41.92,0.484723,41.2053,43.1051,43.3063,44.1939
100,0.09,35,42.42,0.517842,41.9226,43.4867,43.6411,44.3435
100,0.09,36,42.96,0.511647,43.1836,43.9515,43.6918,44.9417
100,0.09,37,42.04,0.638968,40.9187,43.0625,43.1848,44.2364
100,0.09,38,42.48,0.55757,42.1299,43.4563,43.4429,44.447
100,0.09,39,42.12,0.663488,41.9699,43.251,42.9202,44.2953
100,0.09,40,41.98,0.636111,40.9201,43.1416,43.1301,44.4329
100,0.09,41,41.5,0.546776,41.3046,42.6832,42.5306,43.9539
100,0.09,42,42.96,0.498836,42.0659,43.6804,44.0138,44.8618
100,0.09,43,42.98,0.513205,42.0358,43.5329,44.1976,44.9274
100,0.09,44,42.98,0.477835,42.2854,43.878,44.0483,44.8381
100,0.09,45,41.84,0.468641,39.6728,42.8298,43.0655,44.3152
100,0.09,46,42.2,0.667389,41.8896,43.2506,43.2089,44.4267
100,0.09,47,42.5,0.529205,42.6594,43.2441,43.9995,44.6512
100,0.09,48,42.76,0.451757,42.5407,43.0254,43.7179,44.5839
100,0.09,49,42.04,0.649756,41.6067,43.011,43.5309,44.284
100,0.1,0,42.28,0.648065,42.4521,42.8856,43.361,44.4382
100,0.1,1,41.6,0.491781,40.4434,42.7365,43.0378,44.1117
100,0.1,2,41.96,0.559355,42.0659,42.9775,42.7926,44.2879
100,0.1,3,43.04,0.482754,42.2485,43.7578,43.9673,44.9485
100,0.1,4,42.9,0.349226,42.5177,43.4128,43.4399,44.7635
100,0.1,5,41.68,0.487136,41.1112,42.8081,42.8306,44.0082
100,0.1,6,42.1,0.619616,41.2379,43.4629,43.5206,44.5066
100,0.1,7,43,0.538032,43.1454,44.2457,44.098,44.7711
100,0.1,8,42,0.419531,42.0454,42.5461,43.3507,43.9621
100,0.1,9,42,0.572425,42.0488,42.7933,43.1022,44.2458
100,0.1,10,42.38,0.561813,41.9901,43.1579,43.3976,44.2288
100,0.1,11,42.52,0.501343,42.1359,43.1558,43.3473,44.4938
100,0.1,12,42.86,0.442601,43.234,43.4428,43.9203,44.6113
100,0.1,13,42,0.659863,41.6755,42.8,43.3004,44.2212
100,0.1,14,42.94,0.530671,43.0388,44.0161,44.2195,44.9417
100,0.1,15,40.92,0.375026,38.9199,41.8166,41.5101,43.245
100,0.1,16,42.54,0.556055,43.1685,43.5138,43.8413,44.5354
100,0.1,17,42.04,0.605011,41.5487,42.8432,43.1746,44.1918
100,0.1,18,42.84,0.374868,42.0573,43.6929,43.463,44.8643
100,0.1,19,42.94,0.364218,41.6594,43.342,43.6166,44.7272
100,0.1,20,42,0.54929,40.7323,42.5663,42.9289,44.2532
100,0.1,21,41.14,0.68076,40.6679,42.4982,42.0254,43.7012
100,0.1,22,42.04,0.624842,42.7419,43.3034,42.9539,44.2433
100,0.1,23,42.86,0.414504,43.0941,44.0139,44.0101,44.7776
100,0.1,24,41.96,0.506331,41.2214,42.654,42.9277,44.2333
100,0.1,25,42.32,0.611825,41.98,43.4718,43.4018,44.4522
100,0.1,26,42.5,0.509053,42.0112,43.2725,43.3639,44.4049
100,0.1,27,42.4,0.569176,41.5437,43.671,43.3491,44.6615
100,0.1,28,42.38,0.560393,42.1803,43.4104,43.69,44.607
100,0.1,29,41.82,0.543312,40.6972,42.8491,43.0583,44.1949
100,0.1,30,42.06,0.563722,40.6096,43.1564,43.3597,44.4568
100,0.1,31,43.02,0.561909,42.628,44.1485,44.3684,44.9931
100,0.1,32,43.04,0.698126,42.5847,44.0317,44.5213,44.9744
100,0.1,33,42.64,0.478861,41.3083,43.5626,43.4486,44.6855
100,0.1,34,42,0.535029,41.7589,43.2822,42.9857,44.4654
100,0.1,35,41.96,0.48783,40.83,42.4971,42.8244,44.1583
100,0.1,36,42.38,0.572544,41.3394,42.8303,43.6048,44.5119
100,0.1,37,42.02,0.629171,41.3943,42.8091,43.0042,44.4825
100,0.1,38,42.04,0.618263,40.6598,43.1471,43.2632,44.4358
100,0.1,39,41.92,0.407288,41.4984,42.9954,42.5343,44.0443
100,0.1,40,41.2,0.635561,40.9398,42.3491,42.0228,43.6354
100,0.1,41,42.54,0.588846,41.8136,43.4523,43.8602,44.7409
100,0.1,42,42.06,0.630396,42.5903,42.7836,43.2603,44.1952
100,0.1,43,41.36,0.604683,40.8589,42.3415,42.563,43.8032
100,0.1,44,42.22,0.65124,41.8998,43.4145,43.3246,44.3106
100,0.1,45,41.94,0.524807,42.249,42.8288,43.1167,44.156
100,0.1,46,42.66,0.455914,43.0185,43.5942,43.6091,44.4398
100,0.1,47,41.98,0.545664,42.4217,42.9688,43.0935,44.1011
100,0.1,48,42.9,0.511309,42.2621,44.1074,43.9,44.8025
100,0.1,49,42.36,0.602177,42.1815,43.2788,43.3623,44.3366
100,0.11,0,41.84,0.529192,42.2148,42.9678,42.6052,44.0245
100,0.11,1,42.5,0.555915,41.9231,43.3349,43.5413,44.7004
100,0.11,2,41.94,0.485498,41.3735,42.9453,42.7662,44.1344
100,0.11,3,41.08,0.626024,40.4145,41.9344,42.7495,43.6648
100,0.11,4,42.36,0.5696,41.4273,43.224,43.7124,44.283
100,0.11,5,41.88,0.560201,42.2843,43.172,43.4054,44.0463
100,0.11,6,42.08,0.658988,41.1206,43.4271,43.5465,44.2743
100,0.11,7,42.04,0.608389,41.5417,42.9061,43.1915,44.3245
100,0.11,8,42.1,0.672803,40.8214,43.5665,43.4312,44.6194
100,0.11,9,41.06,0.613146,41.0519,42.552,42.398,43.6784
100,0.11,10,42.02,0.608623,42.115,42.9383,43.4809,44.4276
100,0.11,11,42.06,0.658825,42.6579,42.9085,43.4866,44.3167
100,0.11,12,42.86,0.430199,42.6914,43.5067,43.7095,44.7043
100,0.11,13,41.12,0.549751,40.4005,42.2015,42.478,43.8079
100,0.11,14,42.16,0.602526,41.0235,43.2014,43.2345,44.4589
100,0.11,15,41.7,0.451274,40.6668,42.6411,42.6045,44.0744
100,0.11,16,41.78,0.503204,41.7386,42.8001,42.7548,44.147
100,0.11,17,42.24,0.583797,41.7514,43.0054,43.3105,44.434
100,0.11,18,42.08,0.632013,41.3885,42.5265,43.3558,44.2732
100,0.11,19,42.02,0.599,42.0073,42.9208,42.994,44.1508
100,0.11,20,42.78,0.409249,42.167,43.8727,43.6,44.7786
100,0.11,21,41.66,0.495442,41.2821,42.7227,43.1637,43.9084
100,0.11,22,43,0.58698,42.708,43.5145,44.1203,44.89
100,0.11,23,41.2,0.670889,40.7753,42.5241,42.3571,43.7068
100,0.11,24,42.04,0.625659,41.5966,42.9201,43.4884,44.4021
100,0.11,25,41.46,0.561796,41.8919,42.4824,42.4646,43.7204
100,0.11,26,42.74,0.513458,43.5952,43.7152,43.5868,44.6626
100,0.11,27,43.2,0.623341,43.2343,44.4378,44.5453,44.9931
100,0.11,28,42.58,0.498125,42.6835,43.7758,43.9836,44.6413
100,0.11,29,42,0.42591,41.5572,42.7997,42.7408,43.9722
100,0.11,30,42.96,0.485975,43.8531,44.0299,43.8613,44.7115
100,0.11,31,41.54,0.51003,40.4193,42.5243,42.8162,43.8624
100,0.11,32,42.84,0.466433,43.1898,43.7401,44.0681,44.7476
100,0.11,33,43.04,0.672853,43.3637,44.2988,44.0533,44.9537
100,0.11,34,42.3,0.602656,41.9609,43.3038,43.6175,44.3364
100,0.11,35,41.96,0.514955,41.4537,42.808,43.1619,44.1388
100,0.11,36,42.66,0.487053,43.3913,43.6526,43.5922,44.625
100,0.11,37,41.82,0.512379,40.03,43.0217,42.5744,44.2255
100,0.11,38,42.38,0.574643,42.3458,43.0176,43.5596,44.6212
100,0.11,39,42.68,0.488745,42.7181,43.7225,43.7113,44.5382
100,0.11,40,42.1,0.681786,41.2163,43.3999,43.5042,44.3949
100,0.11,41,41.8,0.533056,41.4063,42.9284,43.0553,44.0941
100,0.11,42,42.06,0.618157,40.8063,43.0001,43.6325,44.4308
100,0.11,43,42.1,0.598425,41.672,43.4204,43.7499,44.4226
100,0.11,44,41.94,0.484252,41.2806,43.0136,42.9379,44.3
100,0.11,45,41.5,0.579615,41.3325,43.0122,42.6361,43.9654
100,0.11,46,42.9,0.401206,42.9026,43.9839,43.8457,44.714
100,0.11,47,42.16,0.615599,42.5865,42.9569,43.2766,44.465
100,0.11,48,42.34,0.611957,41.7482,43.1836,43.7477,44.2868
100,0.11,49,41.78,0.536354,41.3676,42.7115,42.4958,44.1096
100,0.12,0,42.92,0.508062,43.7719,43.7492,44.1016,44.688
100,0.12,1,42.1,0.584945,40.8098,43.0823,43.0032,44.173
100,0.12,2,42.04,0.615307,42.1536,42.7345,42.8026,44.2296
100,0.12,3,42.04,0.593099,40.9492,42.3907,43.3138,44.1764
100,0.12,4,42.56,0.504623,42.8398,43.6022,43.5379,44.4378
100,0.12,5,42.08,0.594708,41.1155,43.6623,43.5297,44.4387
100,0.12,6,41.6,0.533763,41.4078,42.7129,43.143,44.0224
100,0.12,7,41.82,0.450376,42.3768,43.1223,42.9814,43.9615
100,0.12,8,42.08,0.650358,42.5292,43.284,43.2149,44.1909
100,0.12,9,41.26,0.607719,41.4882,42.5676,42.4005,43.5181
100,0.12,10,42.62,0.550782,41.9234,43.6398,43.8772,44.6141
100,0.12,11,41.98,0.490704,41.0265,42.8595,42.9771,44.0607
100,0.12,12,42.46,0.54718,42.5027,43.522,43.5655,44.4451
100,0.12,13,41.88,0.443315,41.2881,42.78,42.6132,44.0863
100,0.12,14,41.78,0.421889,41.0032,42.4551,42.3032,43.8474
100,0.12,15,42.14,0.642263,41.5298,42.941,43.4077,44.3338
100,0.12,16,42,0.62474,41.5301,43.1529,43.283,44.2698
100,0.12,17,42.04,0.61749,41.0197,43.1554,43.557,44.422
100,0.12,18,42.7,0.501991,42.9632,43.4236,43.7033,44.5247
100,0.12,19,41.46,0.612296,40.9372,42.4923,42.7662,43.8121
100,0.12,20,42.3,0.639021,42.5676,43.3969,43.5113,44.6047
100,0.12,21,40.88,0.469479,39.1884,42.0049,41.9152,43.3215
100,0.12,22,42.1,0.646479,42.2882,43.4589,43.7029,44.3688
100,0.12,23,42.84,0.403873,42.6837,43.5156,43.5374,44.5173
100,0.12,24,41.82,0.489463,41.8559,42.9879,42.9155,44.012
100,0.12,25,41.96,0.592243,42.2773,42.6809,43.1462,44.1719
100,0.12,26,41.96,0.523225,40.5011,42.7382,43.1674,44.2515
100,0.12,27,41.3,0.645421,40.3874,42.2323,42.7975,43.6913
100,0.12,28,42.92,0.385303,42.8397,43.7514,43.8701,44.6609
100,0.12,29,41,0.588611,40.2111,42.1299,42.4433,43.5109
100,0.12,30,41.96,0.505241,41.023,42.7877,42.8651,44.1097
100,0.12,31,42.84,0.431366,43.0635,43.6211,43.7401,44.4497
100,0.12,32,42.22,0.639701,41.0173,43.466,43.7872,44.5456
100,0.12,33,43,0.520113,42.3913,43.9635,43.8347,44.7365
100,0.12,34,42.76,0.503548,42.2785,43.421,43.7375,44.6654
100,0.12,35,42.82,0.452234,43.0378,43.3186,43.6822,44.5386
100,0.12,36,42.26,0.608197,43.1239,43.1616,43.3201,44.3699
100,0.12,37,42.74,0.527256,41.8683,43.6003,43.8264,44.7358
100,0.12,38,41.8,0.521584,40.8678,42.9002,43.4248,44.2218
100,0.12,39,42.24,0.673714,42.4623,43.5843,43.2876,44.2665
100,0.12,40,42,0.558764,40.9487,43.1773,43.2172,44.3836
100,0.12,41,41.04,0.615716,40.32,41.925,42.6493,43.7617
100,0.12,42,41.78,0.432806,42.0583,42.8214,43.1211,43.8153
100,0.12,43,41.66,0.501013,40.8075,42.3196,42.9667,44.0818
100,0.12,44,42.44,0.611746,42.0191,43.5291,43.573,44.3835
100,0.12,45,42.02,0.595499,41.113,42.8581,43.358,44.1181
100,0.12,46,41.56,0.541661,41.0314,42.486,43.0034,43.9315
100,0.12,47,42.12,0.686124,42.5861,43.3527,43.2935,44.2869
100,0.12,48,41.66,0.498673,41.4161,42.6648,42.7331,43.8976
100,0.12,49,41.82,0.45349,40.7455,42.6799,42.9027,43.98
100,0.13,0,42.96,0.537006,42.3525,43.8496,43.9289,44.763
100,0.13,1,41.98,0.604031,42.2519,42.817,43.3504,44.2029
100,0.13,2,42.16,0.670622,42.8116,43.1886,43.7117,44.2624
100,0.13,3,41.98,0.554791,42.4646,42.7126,43.2608,43.9951
100,0.13,4,41.86,0.509259,41.4758,42.8838,43.1217,44.1766
100,0.13,5,41.72,0.471055,41.9686,42.6872,43.1415,44.0593
100,0.13,6,42.3,0.612372,41.899,43.164,43.454,44.5017
100,0.13,7,42,0.559311,42.5019,43.2817,43.3916,44.2254
100,0.13,8,41.4,0.598614,41.1217,42.2734,42.7459,43.8161
100,0.13,9,41.24,0.63436,41.3742,42.4781,42.7502,43.6765
100,0.13,10,42.18,0.611547,42.2732,43.525,43.5212,44.474
100,0.13,11,42.22,0.649397,42.8784,43.2965,43.6778,44.483
100,0.13,12,41.96,0.528961,41.7537,42.7467,43.3783,44.1893
100,0.13,13,41.04,0.623133,41.3917,42.2247,42.3269,43.5433
100,0.13,14,41.78,0.520345,42.1352,42.973,42.6181,43.9715
100,0.13,15,41.96,0.527402,41.7353,42.6679,43.0023,44.0299
100,0.13,16,42.06,0.669011,41.9017,42.8154,43.2597,44.1526
100,0.13,17,42.22,0.604446,42.5861,43.2954,43.4701,44.357
100,0.13,18,42.14,0.627301,42.9425,42.9125,43.5345,44.4378
100,0.13,19,41.98,0.562234,41.9971,42.9087,43.0138,44.2624
100,0.13,20,40.98,0.543356,40.2879,42.3581,42.4517,43.604
100,0.13,21,42.16,0.673078,41.4209,43.4334,43.469,44.3971
100,0.13,22,41,0.603296,40.6105,41.8052,42.1442,43.6277
100,0.13,23,40.94,0.548462,40.1292,42.0001,41.8886,43.5331
100,0.13,24,41.98,0.45124,40.7832,42.9742,42.9778,44.0818
100,0.13,25,42.08,0.62105,42.4055,43.5981,42.9142,44.3227
100,0.13,26,40.92,0.47834,40.1976,42.1189,41.9152,43.3482
100,0.13,27,42.02,0.613914,42.7537,43.1127,43.0323,44.3364
100,0.13,28,42.84,0.450524,42.9234,43.8718,43.8314,44.7023
100,0.13,29,42.36,0.605479,42.3776,43.1498,43.573,44.6308
100,0.13,30,41.34,0.606532,40.8174,42.1443,42.3165,43.7406
100,0.13,31,41.48,0.562278,41.3337,42.368,42.9267,43.8127
100,0.13,32,42.7,0.497824,42.6704,43.6448,43.7754,44.5745
100,0.13,33,41.94,0.501699,40.9557,42.6503,43.0542,44.0477
100,0.13,34,41.7,0.516885,40.704,42.7882,43.0207,43.9172
100,0.13,35,42.12,0.660273,42.5051,43.201,43.4225,44.4532
100,0.13,36,41.94,0.557114,41.4939,43.0485,43.3123,44.1594
100,0.13,37,42.18,0.658677,42.0207,43.2613,43.4614,44.3951
100,0.13,38,42.1,0.611539,42.083,43.0892,43.1293,44.325
100,0.13,39,42.06,0.561807,41.7879,43.3442,43.1492,44.1953
100,0.13,40,41.08,0.679122,40.5731,42.7472,42.8282,43.7225
100,0.13,41,42.1,0.646457,41.8531,42.9272,43.2698,44.1922
100,0.13,42,42.04,0.631786,42.051,43.1001,43.2237,44.2951
100,0.13,43,42.08,0.592597,42.3769,43.1899,43.3378,44.2446
100,0.13,44,41.54,0.555939,41.9715,42.4021,42.553,43.5765
100,0.13,45,42.56,0.532008,42.7497,43.3929,43.463,44.4085
100,0.13,46,42.1,0.620021,40.6888,42.5374,43.392,44.2244
100,0.13,47,41.3,0.62882,41.0731,42.5549,42.6005,43.8715
100,0.13,48,41.96,0.506979,42.1742,43.0636,43.2135,44.0654
100,0.13,49,42.92,0.447923,42.6921,43.6659,43.6229,44.6107
100,0.14,0,42,0.521875,42.6432,43.1631,43.2338,44.4429
100,0.14,1,42.08,0.617517,42.529,43.4559,43.317,44.1928
100,0.14,2,40.94,0.462002,41.5491,41.6879,41.9096,43.3105
100,0.14,3,41.94,0.354107,40.9562,42.8939,42.749,43.9448
100,0.14,4,41.68,0.464662,42.4127,42.4623,42.5593,43.8148
100,0.14,5,41.88,0.546857,39.8916,43.1513,43.3104,44.1346
100,0.14,6,41.44,0.572225,41.4692,42.7329,42.7874,43.7187
100,0.14,7,41.4,0.6012,40.8817,42.3625,43.0152,44.0117
100,0.14,8,42.12,0.688595,42.3188,43.3894,43.4504,44.2153
100,0.14,9,41.48,0.550244,40.775,42.5918,42.6236,43.8096
100,0.14,10,42,0.635676,42.9337,43.0047,43.3668,44.2604
100,0.14,11,40.98,0.674327,41.0394,42.2498,42.3054,43.7018
100,0.14,12,41.08,0.613989,41.1447,42.3327,42.4257,43.4598
100,0.14,13,41.88,0.515652,41.0692,42.5527,42.9305,44.1785
100,0.14,14,42.08,0.637387,41.5257,43.2252,43.1413,44.2849
100,0.14,15,42,0.577416,41.045,43.0545,43.1571,43.9974
100,0.14,16,41.14,0.608041,40.9068,42.4276,42.0129,43.484
100,0.14,17,42.36,0.549363,42.2927,43.1879,43.326,44.4056
100,0.14,18,42.2,0.675864,41.9664,43.2022,43.2876,44.3349
100,0.14,19,41.7,0.474714,40.5701,42.6423,42.8316,43.8423
100,0.14,20,42.08,0.613876,41.1402,43.0277,43.2861,44.2095
100,0.14,21,42.06,0.594302,42.4932,43.1645,43.3784,44.3975
100,0.14,22,42.08,0.610949,41.8959,43.3747,43.4322,44.2534
100,0.14,23,41.94,0.57327,41.6896,43.0887,42.9585,44.1872
100,0.14,24,41.42,0.594886,40.8733,42.1822,42.3163,43.8171
100,0.14,25,41.32,0.607436,42.0434,42.6597,43.0448,43.8931
100,0.14,26,42.14,0.621441,42.3057,43.1318,43.5606,44.21
100,0.14,27,41.96,0.498527,41.4153,42.4558,42.8336,43.9381
100,0.14,28,41.58,0.553286,41.6275,42.708,42.9323,43.8392
100,0.14,29,41.02,0.570537,40.6005,42.0222,42.2707,43.4142
100,0.14,30,41.6,0.523021,41.6805,42.288,42.6504,43.8632
100,0.14,31,40.82,0.480239,41.2717,42.0804,41.761,43.3165
100,0.14,32,42.4,0.564905,42.1087,43.6883,43.8451,44.6093
100,0.14,33,41.54,0.520812,40.5574,42.5793,42.787,43.8697
100,0.14,34,41.86,0.469641,41.0737,42.7837,43.1486,44.0022
100,0.14,35,41.78,0.406468,41.4876,42.0451,42.6116,44.0136
100,0.14,36,41.9,0.467325,42.0534,42.944,43.0576,43.9754
100,0.14,37,42.32,0.604534,42.7082,43.4542,43.7222,44.3144
100,0.14,38,42.42,0.589988,42.383,43.4605,43.633,44.4856
100,0.14,39,41.9,0.480397,42.3922,43.1651,43.1639,43.819
100,0.14,40,41.9,0.505345,41.3608,43.0857,42.9892,44.262
100,0.14,41,41.34,0.57416,40.0644,42.5738,42.6091,43.8923
100,0.14,42,42.02,0.645359,41.1442,43.1058,43.1767,44.2523
100,0.14,43,41.32,0.645999,40.889,42.7005,42.8027,43.7972
100,0.14,44,41,0.541372,39.6806,42.4267,42.0737,43.5286
100,0.14,45,40.08,0.645693,39.3054,41.0182,41.3222,42.7199
100,0.14,46,41.96,0.478506,41.2505,42.9214,43.083,44.0792
100,0.14,47,41.92,0.422207,41.5211,42.8551,43.051,44.0342
100,0.14,48,41.7,0.557588,41.6351,42.8684,42.8135,44.1361
100,0.14,49,41.94,0.546146,40.5434,42.8952,43.4197,44.2692
100,0.15,0,41.6,0.540527,42.3913,42.7191,42.8988,43.9941
100,0.15,1,40.94,0.578031,41.8412,42.153,41.9346,43.5268
100,0.15,2,41.76,0.488427,41.0416,42.344,42.791,43.9098
100,0.15,3,41.88,0.442271,40.8513,42.9087,43.0132,44.0031
100,0.15,4,41.48,0.584917,40.5117,42.4809,42.6647,43.8622
100,0.15,5,42,0.506203,42.3513,42.9066,43.2843,44.1793
100,0.15,6,42.3,0.608422,42.7406,43.1634,43.6206,44.4207
100,0.15,7,42.02,0.640238,42.1058,43.0128,43.4187,44.0658
100,0.15,8,41.96,0.535028,42.0361,42.9945,42.6356,44.0526
100,0.15,9,41.98,0.571557,41.862,43.0815,43.2342,44.0662
100,0.15,10,42.2,0.624842,42.6834,42.8758,43.3717,44.3151
100,0.15,11,41.28,0.621881,40.877,42.1984,42.5404,43.6374
100,0.15,12,41.96,0.605273,41.3062,42.7548,43.3137,44.2111
